DR_NO;Date Rptd;AREA NAME;Crm Cd Desc
230514696;10/14/2023 12:00:00 AM;Harbor     ;BURGLARY                                                
230512549;08/21/2023 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   
230510891;07/09/2023 12:00:00 AM;Harbor     ;ARSON                                                   
230512466;08/19/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
230506848;03/19/2023 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
230511021;07/11/2023 12:00:00 AM;Harbor     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
230514865;10/19/2023 12:00:00 AM;Harbor     ;DISCHARGE FIREARMS/SHOTS FIRED                          
230510820;07/07/2023 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
230512074;08/09/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
230510921;07/10/2023 12:00:00 AM;Harbor     ;BURGLARY                                                
230514862;10/18/2023 12:00:00 AM;Harbor     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
230515614;11/08/2023 12:00:00 AM;Harbor     ;ROBBERY                                                 
230512513;08/20/2023 12:00:00 AM;Harbor     ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
230505471;02/08/2023 12:00:00 AM;Harbor     ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 
230509498;06/02/2023 12:00:00 AM;Harbor     ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 
230517059;12/19/2023 12:00:00 AM;Harbor     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
230504514;01/13/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
230507522;04/08/2023 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
230500961;12/25/2023 12:00:00 AM;Harbor     ;DISCHARGE FIREARMS/SHOTS FIRED                          
230511093;07/15/2023 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
230515657;11/10/2023 12:00:00 AM;Harbor     ;BURGLARY                                                
230506163;02/28/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
230512595;08/22/2023 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
230505008;01/27/2023 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
230510354;06/25/2023 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
230511141;07/16/2023 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
230517240;12/24/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
230504842;01/23/2023 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
230513640;09/11/2023 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
230509683;06/07/2023 12:00:00 AM;Harbor     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
230510340;06/25/2023 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   
230517222;12/23/2023 12:00:00 AM;Harbor     ;TRESPASSING                                             
230516889;12/14/2023 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
230506587;03/12/2023 12:00:00 AM;Harbor     ;BURGLARY, ATTEMPTED                                     
230511273;07/19/2023 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       
230509048;05/21/2023 12:00:00 AM;Harbor     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
230506341;03/03/2023 12:00:00 AM;Harbor     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
230517148;12/22/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
230508565;05/08/2023 12:00:00 AM;Harbor     ;ROBBERY                                                 
230500751;08/09/2023 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
230509781;06/09/2023 12:00:00 AM;Harbor     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
230512420;08/18/2023 12:00:00 AM;Harbor     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
230506382;03/05/2023 12:00:00 AM;Harbor     ;VEHICLE - ATTEMPT STOLEN                                
230511777;07/31/2023 12:00:00 AM;Harbor     ;ROBBERY                                                 
230517274;12/24/2023 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       
230516697;12/09/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
230506085;02/26/2023 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
230511067;07/14/2023 12:00:00 AM;Harbor     ;VIOLATION OF COURT ORDER                                
230506171;02/28/2023 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
230509686;06/07/2023 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       
230510604;07/01/2023 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
230508968;05/18/2023 12:00:00 AM;Harbor     ;CHILD ANNOYING (17YRS & UNDER)                          
230507518;04/07/2023 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
230509714;06/08/2023 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
230515089;10/26/2023 12:00:00 AM;Harbor     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
230516168;11/22/2023 12:00:00 AM;Harbor     ;SHOPLIFTING-GRAND THEFT ($950.01 & OVER)                
230514170;09/30/2023 12:00:00 AM;Harbor     ;BURGLARY                                                
230516160;11/23/2023 12:00:00 AM;Harbor     ;BRANDISH WEAPON                                         
230506838;03/19/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
230504322;01/09/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
230505645;02/14/2023 12:00:00 AM;Harbor     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
230506145;02/27/2023 12:00:00 AM;Harbor     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
230505112;01/26/2023 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
230505957;02/22/2023 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
230513554;09/15/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
230513160;09/05/2023 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
230509813;06/10/2023 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
230506211;03/01/2023 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       
230504536;01/13/2023 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
230515390;11/03/2023 12:00:00 AM;Harbor     ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
230509014;05/20/2023 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
230506381;03/05/2023 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       
230515372;11/02/2023 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
230508930;05/17/2023 12:00:00 AM;Harbor     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
230506454;03/07/2023 12:00:00 AM;Harbor     ;VIOLATION OF RESTRAINING ORDER                          
230505417;02/08/2023 12:00:00 AM;Harbor     ;BUNCO, GRAND THEFT                                      
230505281;02/04/2023 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
230511771;07/31/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
230515160;10/28/2023 12:00:00 AM;Harbor     ;DOCUMENT FORGERY / STOLEN FELONY                        
230512507;08/20/2023 12:00:00 AM;Harbor     ;BRANDISH WEAPON                                         
230514470;10/08/2023 12:00:00 AM;Harbor     ;BUNCO, PETTY THEFT                                      
230504636;01/16/2023 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
230516363;11/30/2023 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
230514039;09/28/2023 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
240508128;04/19/2024 12:00:00 AM;Harbor     ;VIOLATION OF COURT ORDER                                
230500885;10/29/2023 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
230507891;04/17/2023 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
230509209;05/24/2023 12:00:00 AM;Harbor     ;BUNCO, GRAND THEFT                                      
230507349;04/02/2023 12:00:00 AM;Harbor     ;BRANDISH WEAPON                                         
230514103;09/29/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
230510052;06/17/2023 12:00:00 AM;Harbor     ;VIOLATION OF COURT ORDER                                
230508807;05/15/2023 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
230516606;12/06/2023 12:00:00 AM;Harbor     ;VIOLATION OF COURT ORDER                                
230516159;11/24/2023 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
230504446;01/08/2023 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       
230513376;09/10/2023 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
230509617;06/06/2023 12:00:00 AM;Harbor     ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
230517509;12/31/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
230509639;06/06/2023 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
230511707;07/30/2023 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
230513206;09/06/2023 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       
230516649;12/07/2023 12:00:00 AM;Harbor     ;BRANDISH WEAPON                                         
230505214;02/02/2023 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
230508781;05/14/2023 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
230511324;07/20/2023 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
230512604;08/22/2023 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
230505637;02/14/2023 12:00:00 AM;Harbor     ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
230507498;04/07/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
230515079;10/26/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
230509061;05/21/2023 12:00:00 AM;Harbor     ;FAILURE TO YIELD                                        
230512366;08/17/2023 12:00:00 AM;Harbor     ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
230517450;12/28/2023 12:00:00 AM;Harbor     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
230516344;11/29/2023 12:00:00 AM;Harbor     ;ROBBERY                                                 
230514602;09/30/2023 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
230504853;01/23/2023 12:00:00 AM;Harbor     ;VIOLATION OF RESTRAINING ORDER                          
230512984;09/01/2023 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
230516328;11/27/2023 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   
240505417;02/07/2024 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
230511815;08/01/2023 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
230513394;09/09/2023 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
230515323;11/02/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
230505939;02/21/2023 12:00:00 AM;Harbor     ;THEFT, PERSON                                           
230511332;07/21/2023 12:00:00 AM;Harbor     ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 
230504562;01/13/2023 12:00:00 AM;Harbor     ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
230512325;08/15/2023 12:00:00 AM;Harbor     ;VIOLATION OF TEMPORARY RESTRAINING ORDER                
230515221;10/29/2023 12:00:00 AM;Harbor     ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
230514953;10/22/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
230511951;08/05/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
230507018;03/24/2023 12:00:00 AM;Harbor     ;VIOLATION OF RESTRAINING ORDER                          
230513156;09/05/2023 12:00:00 AM;Harbor     ;STALKING                                                
240504131;01/02/2024 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       
230506475;03/08/2023 12:00:00 AM;Harbor     ;BRANDISH WEAPON                                         
230516458;12/03/2023 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
230507658;04/11/2023 12:00:00 AM;Harbor     ;SHOPLIFTING-GRAND THEFT ($950.01 & OVER)                
230506926;03/21/2023 12:00:00 AM;Harbor     ;VIOLATION OF RESTRAINING ORDER                          
230515017;10/23/2023 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
230508770;05/14/2023 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
230511571;07/27/2023 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       
230514534;10/10/2023 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
230500644;05/16/2023 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
230516397;12/01/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
240504038;01/02/2024 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
230517144;12/20/2023 12:00:00 AM;Harbor     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
230510488;06/29/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
230516954;12/17/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
230514985;10/22/2023 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
230516487;12/03/2023 12:00:00 AM;Harbor     ;DOCUMENT FORGERY / STOLEN FELONY                        
230512431;08/18/2023 12:00:00 AM;Harbor     ;SHOPLIFTING-GRAND THEFT ($950.01 & OVER)                
230512689;08/24/2023 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
230507704;04/13/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
230513894;09/25/2023 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
230509460;06/01/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
230514747;10/16/2023 12:00:00 AM;Harbor     ;CRIMINAL HOMICIDE                                       
230504268;01/07/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
230505003;01/28/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
230511524;07/25/2023 12:00:00 AM;Harbor     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
230506219;03/02/2023 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
230515137;10/28/2023 12:00:00 AM;Harbor     ;BURGLARY                                                
230504139;01/04/2023 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       
230509931;06/13/2023 12:00:00 AM;Harbor     ;VEHICLE - ATTEMPT STOLEN                                
